ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,478573;77,384204
1152;18,484973;77,399543
1153;18,461151;77,392232
1154;18,474459;77,396299
1155;18,478012;77,389689
1156;18,46567;77,390431
1157;18,464354;77,388612
1158;18,475461;77,39293
1159;18,479774;77,402421
1160;18,478701;77,40822
1161;18,470379;77,383953
1162;18,486482;77,385201
1163;18,480802;77,393973
1164;18,487093;77,390804
1165;18,487471;77,395206
1166;18,476612;77,394663
1167;18,453674;77,391159
1168;18,481539;77,397576
1169;18,461282;77,384759
1170;18,481933;77,382597
1171;18,476543;77,385423
1172;18,475314;77,386281
1173;18,471164;77,40812
1174;18,4819;77,396825
1175;18,474776;77,380835
1176;18,485133;77,374445
1177;18,485661;77,386124
1178;18,473333;77,399743
1179;18,476759;77,397616
1180;18,479161;77,388301
1181;18,479889;77,402635
1182;18,489925;77,392357
1183;18,483668;77,391654
1184;18,47577;77,393961
1185;18,500475;77,401847
1186;18,483849;77,385782
1187;18,481946;77,42025
1188;18,488849;77,387992
1189;18,476404;77,388682
1190;18,488224;77,393324
1191;18,480342;77,397373
1192;18,484697;77,389609
1193;18,484367;77,385677
1194;18,484789;77,39573
1195;18,483487;77,402363
1196;18,489793;77,386828
1197;18,465351;77,385031
1198;18,489261;77,385563
1199;18,471616;77,389586
1200;18,495627;77,405523
1201;18,504339;77,398916
1202;18,479883;77,385687
1203;18,486231;77,386021
1204;18,479361;77,38123
1205;18,484399;77,381936
1206;18,494191;77,382417
1207;18,480401;77,369684
1208;18,47932;77,401721
1209;18,48348;77,390374
1210;18,490983;77,371615
1211;18,471038;77,389914
1212;18,480163;77,3751
1213;18,487874;77,402923
1214;18,482218;77,374071
1215;18,479832;77,392576
1216;18,484517;77,39775
1217;18,479733;77,404728
1218;18,487302;77,38566
1219;18,477907;77,383765
1220;18,481307;77,393078
1221;18,473088;77,396794
1222;18,471108;77,391277
1223;18,474897;77,387531
1224;18,487499;77,385577
1225;18,48227;77,39878
1226;18,483813;77,399346
1227;18,493905;77,398279
1228;18,47307;77,39203
1229;18,458239;77,405164
1230;18,490681;77,377214
1231;18,488081;77,396185
1232;18,477236;77,393679
1233;18,478799;77,375917
1234;18,483936;77,390883
1235;18,466139;77,359719
1236;18,473967;77,372611
1237;18,470678;77,391299
1238;18,472713;77,392752
1239;18,484402;77,378441
1240;18,484531;77,386498
1241;18,474039;77,378008
1242;18,475976;77,395006
1243;18,488131;77,39305
1244;18,47302;77,400703
1245;18,473497;77,383765
1246;18,473222;77,383378
1247;18,464449;77,392694
1248;18,491309;77,379252
1249;18,488086;77,399013
1250;18,476662;77,385062
1251;18,489115;77,386701
1252;18,466759;77,404934
1253;18,497388;77,384865
1254;18,475257;77,400848
1255;18,484873;77,382159
1256;18,471947;77,394635
1257;18,481486;77,385596
1258;18,483453;77,3917
1259;18,46621;77,387088
1260;18,489556;77,384461
1261;18,481811;77,385326
1262;18,496046;77,399778
1263;18,473293;77,390847
1264;18,468042;77,395909
1265;18,473469;77,407668
1266;18,491731;77,389626
1267;18,480829;77,405708
1268;18,474999;77,362101
1269;18,485178;77,395956
1270;18,488755;77,37558
1271;18,479144;77,398303
1272;18,480631;77,378713
1273;18,472765;77,374165
1274;18,494965;77,394713
1275;18,492559;77,40303
1276;18,494107;77,390634
1277;18,474213;77,389902
1278;18,478164;77,395457
1279;18,477424;77,379704
1280;18,458196;77,391324
1281;18,475173;77,383638
1282;18,476902;77,398979
1283;18,488253;77,397175
1284;18,493529;77,395296
1285;18,475703;77,389898
1286;18,472671;77,408487
1287;18,485978;77,3871
1288;18,465974;77,396042
1289;18,477284;77,389943
1290;18,48443;77,401517
1291;18,476202;77,381499
1292;18,475296;77,387058
1293;18,477097;77,388628
1294;18,492948;77,39245
1295;18,490253;77,385059
1296;18,482422;77,386218
1297;18,485704;77,38278
1298;18,464699;77,367655
1299;18,499298;77,379491
1300;18,478216;77,401509
1301;18,48272;77,395631
1302;18,49074;77,390894
1303;18,486078;77,37928
1304;18,476181;77,376719
1305;18,470148;77,390658
1306;18,494935;77,386714
1307;18,493853;77,39548
1308;18,478911;77,403623
1309;18,505304;77,382543
1310;18,478832;77,392015
1311;18,476896;77,386756
1312;18,472561;77,392467
1313;18,485769;77,390523
1314;18,471747;77,391935
1315;18,468075;77,397818
1316;18,500007;77,383761
1317;18,462296;77,40438
1318;18,458356;77,381505
1319;18,493103;77,365201
1320;18,465122;77,390046
1321;18,463718;77,393352
1322;18,482362;77,394794
1323;18,481825;77,388051
1324;18,500984;77,397137
1325;18,480756;77,383683
1326;18,46442;77,395007
1327;18,469305;77,39239
1328;18,484775;77,382808
1329;18,505615;77,387952
1330;18,473837;77,384187
1331;18,46666;77,394566
1332;18,474268;77,390132
1333;18,477415;77,406695
1334;18,476386;77,397359
1335;18,46784;77,386304
1336;18,458546;77,393456
1337;18,469519;77,372173
1338;18,468011;77,393182
1339;18,477376;77,403497
1340;18,478759;77,385262
1341;18,489569;77,376733
1342;18,473992;77,397776
1343;18,472867;77,425323
1344;18,475962;77,381314
1345;18,46572;77,397188
1346;18,463036;77,367843
1347;18,487858;77,36483
1348;18,467694;77,377802
1349;18,502035;77,381372
1350;18,450046;77,385258
1351;18,462035;77,3782
1352;18,473389;77,382818
1353;18,483831;77,394756
1354;18,473597;77,385968
1355;18,471071;77,394467
1356;18,472161;77,384993
1357;18,475311;77,38895
1358;18,477776;77,390045
1359;18,474985;77,371925
1360;18,480522;77,402397
1361;18,484514;77,383476
1362;18,473369;77,407677
1363;18,457237;77,391634
1364;18,483496;77,41943
1365;18,493479;77,407841
1366;18,458688;77,394685
1367;18,472499;77,376431
1368;18,463548;77,388561
1369;18,473112;77,383048
1370;18,48019;77,399599
1371;18,47396;77,397776
1372;18,489067;77,395342
1373;18,489719;77,392789
1374;18,48023;77,387355
1375;18,477998;77,382724
1376;18,488952;77,391259
1377;18,451753;77,393727
1378;18,47731;77,398229
1379;18,49512;77,401448
1380;18,474542;77,382221
1381;18,485346;77,404602
1382;18,471446;77,381909
1383;18,471427;77,393221
1384;18,482676;77,40707
1385;18,467871;77,371431
1386;18,454052;77,387845
1387;18,476278;77,394863
1388;18,464804;77,389621
1389;18,488374;77,385443
1390;18,476946;77,391171
1391;18,482759;77,394897
1392;18,464936;77,383308
1393;18,471141;77,379656
1394;18,488698;77,392478
1395;18,480194;77,375292
1396;18,48346;77,381173
1397;18,501126;77,394299
1398;18,474557;77,39088
1399;18,47359;77,380689
1400;18,481498;77,390897
1401;18,492658;77,376068
1402;18,483586;77,382142
1403;18,486619;77,373136
1404;18,491209;77,379904
1405;18,480096;77,38383
1406;18,477516;77,389288
1407;18,468487;77,402897
1408;18,473792;77,372273
1409;18,503489;77,382642
1410;18,481675;77,378524
1411;18,469221;77,368165
1412;18,491828;77,373495
1413;18,493138;77,372174
1414;18,467394;77,375036
1415;18,489599;77,404392
1416;18,465808;77,383653
1417;18,467716;77,383947
1418;18,477732;77,376759
1419;18,458494;77,383558
1420;18,463629;77,392191
1421;18,489478;77,388113
1422;18,485365;77,379472
1423;18,487398;77,394196
1424;18,477361;77,39328
1425;18,47814;77,382069
1426;18,462618;77,387492
1427;18,492771;77,389108
1428;18,486938;77,38493
1429;18,471911;77,39426
1430;18,475536;77,399431
1431;18,482541;77,380794
1432;18,485402;77,415665
1433;18,47425;77,397647
1434;18,491296;77,390295
1435;18,483894;77,396618
1436;18,48607;77,380541
1437;18,492687;77,395272
1438;18,4661;77,382578
1439;18,479833;77,378576
1440;18,485158;77,394855
1441;18,484219;77,398048
1442;18,479536;77,391194
1443;18,468353;77,397974
1444;18,471012;77,390045
1445;18,487648;77,384884
1446;18,46698;77,375359
1447;18,480555;77,393949
1448;18,497929;77,386911
1449;18,478249;77,40527
1450;18,485277;77,397732
1451;18,505877;77,388811
1452;18,466736;77,389553
1453;18,491773;77,399443
1454;18,479503;77,388755
1455;18,494501;77,39801
1456;18,472622;77,398064
1457;18,480751;77,379605
1458;18,463262;77,384649
1459;18,502543;77,387388
1460;18,481867;77,382691
1461;18,483792;77,367283
1462;18,475276;77,382733
1463;18,475713;77,39191
1464;18,480895;77,404249
1465;18,495587;77,413282
1466;18,488956;77,375345
1467;18,464345;77,391002
1468;18,47701;77,405053
1469;18,478012;77,373655
1470;18,491166;77,394781
1471;18,490428;77,376051
1472;18,485111;77,408941
1473;18,473192;77,386677
1474;18,481472;77,395082
1475;18,486167;77,387883
1476;18,486794;77,39118
1477;18,493728;77,406328
1478;18,475917;77,398972
1479;18,499401;77,367635
1480;18,488973;77,410158
1481;18,47387;77,416199
1482;18,488918;77,381699
1483;18,488838;77,377072
1484;18,481304;77,386732
1485;18,473634;77,38679
1486;18,496652;77,381159
1487;18,484297;77,405252
1488;18,498044;77,380106
1489;18,474511;77,379977
1490;18,470666;77,389965
1491;18,488738;77,385811
1492;18,466759;77,390886
1493;18,483631;77,385559
1494;18,475542;77,393054
1495;18,493257;77,378944
1496;18,488127;77,389251
1497;18,482962;77,394563
1498;18,48673;77,37691
1499;18,499735;77,38746
1500;18,469979;77,384108
1501;18,478215;77,386645
1502;18,460707;77,386365
1503;18,475373;77,394227
1504;18,478583;77,407194
1505;18,49193;77,384134
1506;18,486831;77,390401
1507;18,491855;77,401955
1508;18,484722;77,392499
1509;18,458243;77,403444
1510;18,486623;77,386497
1511;18,468371;77,399957
1512;18,495301;77,410576
1513;18,479393;77,372259
1514;18,487076;77,386392
1515;18,483673;77,382355
1516;18,482923;77,394126
1517;18,482143;77,38883
1518;18,482508;77,373187
1519;18,494613;77,395083
1520;18,485559;77,388935
1521;18,489881;77,36843
1522;18,478772;77,406437
1523;18,481315;77,373099
1524;18,472416;77,379
1525;18,470161;77,395691
1526;18,493254;77,387997
1527;18,485358;77,380566
1528;18,470936;77,389215
1529;18,494708;77,37841
1530;18,463566;77,392786
1531;18,46924;77,399877
1532;18,467296;77,383934
1533;18,472165;77,389949
1534;18,47768;77,395634
1535;18,474568;77,394856
1536;18,455671;77,385811
1537;18,496736;77,407892
1538;18,476194;77,384249
1539;18,491225;77,384105
1540;18,4789;77,39458
1541;18,469817;77,394055
1542;18,497251;77,393186
1543;18,498884;77,395984
1544;18,476521;77,396098
1545;18,483425;77,375206
1546;18,484229;77,365852
1547;18,48575;77,398258
1548;18,471617;77,386788
1549;18,460984;77,388956
1550;18,480018;77,409556
1551;18,492727;77,38351
1552;18,461065;77,376793
1553;18,468372;77,403274
1554;18,476003;77,37175
1555;18,48034;77,398435
1556;18,495042;77,388116
1557;18,487538;77,398097
1558;18,475135;77,391064
1559;18,478014;77,389731
1560;18,475998;77,390863
1561;18,473166;77,39939
1562;18,469191;77,392969
1563;18,490079;77,384392
1564;18,489047;77,385446
1565;18,483313;77,390736
1566;18,457465;77,39553
1567;18,460041;77,377179
1568;18,49215;77,390279
1569;18,466198;77,409475
1570;18,476464;77,38913
1571;18,471435;77,375526
1572;18,49127;77,385957
1573;18,493335;77,385017
1574;18,468678;77,393666
1575;18,493834;77,396876
1576;18,484669;77,405729
1577;18,476558;77,397404
1578;18,483499;77,393968
1579;18,492426;77,403313
1580;18,484964;77,394179
1581;18,472191;77,376761
1582;18,496125;77,398185
1583;18,493026;77,408204
1584;18,480459;77,399248
1585;18,479836;77,395602
1586;18,477983;77,413202
1587;18,498937;77,40393
1588;18,516909;77,391864
1589;18,484838;77,396822
1590;18,474973;77,387114
1591;18,470993;77,386002
1592;18,470593;77,391609
1593;18,483337;77,391645
1594;18,477189;77,383215
1595;18,471745;77,394471
1596;18,475547;77,403615
1597;18,478357;77,390445
1598;18,478839;77,394249
1599;18,48209;77,381172
1600;18,482294;77,379589
1601;18,492641;77,39543
1602;18,46374;77,400431
1603;18,474244;77,381928
1604;18,483773;77,395896
1605;18,463252;77,406765
1606;18,462475;77,392648
1607;18,481341;77,383933
1608;18,482329;77,395483
1609;18,459975;77,383713
1610;18,478972;77,397008
1611;18,483082;77,386826
1612;18,483371;77,378616
1613;18,465607;77,367119
1614;18,476914;77,395761
1615;18,489884;77,36854
1616;18,486436;77,391021
1617;18,488118;77,39062
1618;18,4731;77,406871
1619;18,458602;77,410967
1620;18,480814;77,377127
1621;18,467554;77,384139
1622;18,498885;77,381122
1623;18,491765;77,375574
1624;18,483185;77,397568
1625;18,485855;77,389762
1626;18,489599;77,36272
1627;18,491652;77,384355
1628;18,478351;77,370272
1629;18,480243;77,394318
1630;18,493143;77,397009
1631;18,484731;77,405506
1632;18,474587;77,394861
1633;18,479003;77,376541
1634;18,474306;77,402998
1635;18,479943;77,378706
1636;18,470205;77,382167
1637;18,485924;77,378499
1638;18,473873;77,383654
1639;18,457163;77,38759
1640;18,48048;77,382176
1641;18,481323;77,378031
1642;18,490087;77,387621
1643;18,472905;77,389249
1644;18,48321;77,403909
1645;18,474832;77,388059
1646;18,480407;77,387294
1647;18,48411;77,393446
1648;18,496123;77,415667
1649;18,471608;77,379264
1650;18,462382;77,395555
1651;18,467005;77,384986
1652;18,485988;77,405773
1653;18,493319;77,407599
1654;18,470172;77,390791
1655;18,468771;77,37797
1656;18,471614;77,388323
1657;18,484917;77,399913
1658;18,460344;77,377159
1659;18,50657;77,389916
1660;18,47932;77,413543
1661;18,457553;77,380936
1662;18,490587;77,395714
1663;18,495538;77,410212
1664;18,487007;77,396558
1665;18,472457;77,391208
1666;18,4757;77,394798
1667;18,481851;77,380877
1668;18,493949;77,409097
1669;18,491106;77,38931
1670;18,477479;77,389719
1671;18,479239;77,382354
1672;18,48476;77,394982
1673;18,474792;77,377262
1674;18,460388;77,388776
1675;18,483792;77,392498
1676;18,461081;77,391382
1677;18,473637;77,370675
1678;18,470124;77,392295
1679;18,483256;77,392132
1680;18,491927;77,390396
1681;18,485928;77,409966
1682;18,477801;77,411687
1683;18,487252;77,389231
1684;18,476912;77,382407
1685;18,479363;77,386455
1686;18,475669;77,400218
1687;18,488904;77,4091
1688;18,487487;77,384761
1689;18,475989;77,36986
1690;18,477416;77,392653
1691;18,480186;77,381994
1692;18,49095;77,392203
1693;18,478832;77,402451
1694;18,473651;77,393292
1695;18,481056;77,380667
1696;18,493938;77,384049
1697;18,474889;77,384551
1698;18,474744;77,37982
1699;18,485822;77,385493
1700;18,485801;77,389485
1701;18,486051;77,388909
1702;18,469485;77,399181
1703;18,476851;77,392441
1704;18,492024;77,387214
1705;18,493892;77,381616
1706;18,476633;77,384393
1707;18,472498;77,384956
1708;18,480865;77,389201
1709;18,46747;77,37332
1710;18,485081;77,396879
1711;18,478093;77,387013
1712;18,481314;77,395854
1713;18,481028;77,40462
1714;18,489377;77,392499
1715;18,483425;77,375662
1716;18,460556;77,379484
1717;18,495908;77,380511
1718;18,479169;77,389494
1719;18,479145;77,37051
1720;18,475022;77,407036
1721;18,487429;77,392089
1722;18,481046;77,408524
1723;18,469639;77,369671
1724;18,472954;77,401472
1725;18,50249;77,397253
1726;18,476808;77,378504
1727;18,475985;77,383184
1728;18,491186;77,381392
1729;18,46509;77,388453
1730;18,498072;77,398876
1731;18,475497;77,396742
1732;18,495453;77,38408
1733;18,479637;77,385724
1734;18,495523;77,391941
1735;18,480665;77,37258
1736;18,475604;77,398354
1737;18,479085;77,406409
1738;18,46678;77,397643
1739;18,468336;77,392791
1740;18,485819;77,387158
1741;18,481405;77,39009
1742;18,467342;77,386808
1743;18,475816;77,394802
1744;18,47931;77,393102
1745;18,48035;77,386155
1746;18,47473;77,393331
1747;18,481906;77,390369
1748;18,481559;77,392334
1749;18,496341;77,363437
1750;18,467755;77,38307
1751;18,47102;77,358102
1752;18,491304;77,377445
1753;18,495054;77,393107
1754;18,484589;77,383912
1755;18,490697;77,38577
1756;18,496058;77,386899
1757;18,474446;77,395243
1758;18,480476;77,391484
1759;18,472921;77,396412
1760;18,491753;77,38261
1761;18,481417;77,378549
1762;18,475134;77,381753
1763;18,476157;77,392609
1764;18,466026;77,373712
1765;18,476138;77,385526
1766;18,490379;77,370714
1767;18,478019;77,365231
1768;18,459945;77,404906
1769;18,466871;77,402544
1770;18,460111;77,373107
1771;18,481102;77,377955
1772;18,468414;77,391836
1773;18,490024;77,379939
1774;18,484475;77,385026
1775;18,47851;77,39156
1776;18,481366;77,39633
1777;18,459114;77,408632
1778;18,490812;77,390893
1779;18,472659;77,402806
1780;18,472129;77,382239
1781;18,474782;77,397328
1782;18,476505;77,406651
1783;18,476819;77,396476
1784;18,479208;77,398961
1785;18,476359;77,383468
1786;18,484526;77,397382
1787;18,488279;77,393811
1788;18,47309;77,40926
1789;18,482298;77,381952
1790;18,488217;77,376264
1791;18,485627;77,390028
1792;18,479229;77,385719
1793;18,468667;77,378884
1794;18,48188;77,389923
1795;18,47709;77,391507
1796;18,466791;77,380874
1797;18,487374;77,387553
1798;18,496075;77,371502
1799;18,474644;77,381643
1800;18,484188;77,396757
1801;18,48814;77,397939
1802;18,475618;77,399634
1803;18,483401;77,39928
1804;18,500165;77,406003
1805;18,470109;77,392662
1806;18,481483;77,38545
1807;18,475367;77,383962
1808;18,484852;77,385721
1809;18,490043;77,363724
1810;18,472934;77,381926
1811;18,480426;77,386053
1812;18,492167;77,411766
1813;18,48928;77,374022
1814;18,486161;77,386606
1815;18,471915;77,380355
1816;18,465988;77,402622
1817;18,473693;77,399288
1818;18,498518;77,396384
1819;18,490855;77,400388
1820;18,489344;77,381642
1821;18,485098;77,380923
1822;18,492411;77,406357
1823;18,487117;77,389476
1824;18,471968;77,375697
1825;18,478603;77,391875
1826;18,45731;77,394855
1827;18,462778;77,395087
1828;18,485969;77,390463
1829;18,466819;77,388795
1830;18,471515;77,389439
1831;18,48331;77,401933
1832;18,481916;77,375899
1833;18,489993;77,385576
1834;18,504199;77,407429
1835;18,477127;77,403288
1836;18,486361;77,390167
1837;18,477315;77,396457
1838;18,482712;77,372078
1839;18,488905;77,376769
1840;18,488456;77,394645
1841;18,493845;77,391544
1842;18,491353;77,394766
1843;18,484173;77,371922
1844;18,490992;77,39909
1845;18,485599;77,402463
1846;18,468302;77,400932
1847;18,452899;77,386367
1848;18,488733;77,396545
1849;18,467007;77,397475
1850;18,478361;77,405325
1851;18,470481;77,397223
1852;18,477437;77,382685
1853;18,479861;77,409833
1854;18,466106;77,406154
1855;18,481542;77,401542
1856;18,482241;77,365378
1857;18,469867;77,391229
1858;18,483928;77,381341
1859;18,494215;77,389023
1860;18,48316;77,376864
1861;18,4767;77,362708
1862;18,481582;77,393132
1863;18,474496;77,403651
1864;18,467622;77,392881
1865;18,480583;77,380004
1866;18,4727;77,393381
1867;18,491836;77,400924
1868;18,478716;77,390785
1869;18,486164;77,385096
1870;18,486222;77,39011
1871;18,480701;77,39745
1872;18,467377;77,380905
1873;18,477308;77,39184
1874;18,493797;77,391624
1875;18,480721;77,408079
1876;18,49643;77,381941
1877;18,489276;77,391006
1878;18,494823;77,395898
1879;18,496711;77,391993
1880;18,470012;77,393711
1881;18,497097;77,39451
1882;18,474273;77,386604
1883;18,467247;77,394579
1884;18,482802;77,392383
1885;18,479192;77,403036
1886;18,474687;77,39812
1887;18,476465;77,409061
1888;18,467777;77,390565
1889;18,489595;77,390081
1890;18,475239;77,392019
1891;18,472936;77,370999
1892;18,47439;77,38847
1893;18,47395;77,371572
1894;18,468279;77,38085
1895;18,465227;77,377582
1896;18,478212;77,396985
1897;18,478164;77,405155
1898;18,477152;77,405293
1899;18,480406;77,393851
1900;18,46947;77,402883
1901;18,471215;77,390511
1902;18,486712;77,383238
1903;18,486216;77,380515
1904;18,482462;77,392172
1905;18,500454;77,392326
1906;18,476323;77,39096
1907;18,48285;77,400897
1908;18,493469;77,394438
1909;18,46014;77,382054
1910;18,484062;77,383306
1911;18,473344;77,386184
1912;18,465207;77,39313
1913;18,509877;77,401846
1914;18,472811;77,401706
1915;18,469421;77,385136
1916;18,469981;77,395937
1917;18,482325;77,388723
1918;18,493617;77,396701
1919;18,455319;77,38062
1920;18,479522;77,400179
1921;18,476282;77,380573
1922;18,473039;77,425447
1923;18,494471;77,388478
1924;18,487484;77,378889
1925;18,492435;77,401313
1926;18,482648;77,382688
1927;18,472624;77,387181
1928;18,483445;77,402446
1929;18,485016;77,386238
1930;18,479658;77,385381
1931;18,480714;77,40423
1932;18,480298;77,385848
1933;18,494852;77,411945
1934;18,492542;77,40347
1935;18,484098;77,382614
1936;18,497098;77,374664
1937;18,471554;77,394261
1938;18,470614;77,381453
1939;18,475216;77,385698
1940;18,476172;77,395085
1941;18,476888;77,3758
1942;18,463018;77,3959
1943;18,465432;77,3847
1944;18,474892;77,390881
1945;18,484135;77,403565
1946;18,476608;77,402231
1947;18,462743;77,39708
1948;18,474352;77,395706
1949;18,477727;77,396301
1950;18,469959;77,372205
1951;18,503248;77,38132
1952;18,488348;77,382335
1953;18,481225;77,382974
1954;18,483417;77,391505
1955;18,493332;77,402936
1956;18,498948;77,384954
1957;18,476927;77,400314
1958;18,474384;77,392288
1959;18,467631;77,393724
1960;18,482001;77,385676
1961;18,485001;77,41219
1962;18,488798;77,382266
1963;18,471289;77,390008
1964;18,491292;77,388077
1965;18,486146;77,365031
1966;18,472773;77,399801
1967;18,495156;77,393029
1968;18,485856;77,377649
1969;18,482023;77,395057
1970;18,474437;77,401299
1971;18,473961;77,391318
1972;18,452236;77,407949
1973;18,469789;77,381113
1974;18,489568;77,381516
1975;18,480987;77,397387
1976;18,495167;77,397688
1977;18,482622;77,393696
1978;18,484929;77,403062
1979;18,484127;77,386565
1980;18,483116;77,390105
1981;18,483323;77,38552
1982;18,499353;77,374249
1983;18,477099;77,369948
1984;18,484829;77,390825
1985;18,485828;77,38
1986;18,47556;77,399087
1987;18,478877;77,399966
1988;18,469665;77,393898
1989;18,482686;77,393485
1990;18,4879;77,380917
1991;18,482628;77,398519
1992;18,467192;77,386832
1993;18,473897;77,387729
1994;18,477323;77,389952
1995;18,482401;77,400395
1996;18,488437;77,387941
1997;18,489997;77,391725
1998;18,491093;77,405123
1999;18,483705;77,392333
2000;18,476227;77,389392
